TF,target,importance
Nfix,Cd302,0.5728752693152617
Jdp2,Clec4a1,0.572839748399007
Foxq1,Sdc2,0.5727881166960141
Ddit3,Rdh10,0.572782023776181
Pparg,Arfgef3,0.5727568466440154
Cebpa,Cd200r1,0.5727125348484647
Zbtb20,Afp,0.5727057311706184
Dnmt1,Ndufa4,0.572681182076064
Zbtb20,Crip1,0.5726801990069413
Dab2,Tagln2,0.5726417158829354
Ehf,Ahr,0.5725962880889292
Id2,Clip4,0.5725215004929498
Nap1l1,Tmed3,0.5724078233037505
Egr1,Chit1,0.5723856366330883
Cebpa,Ltbp3,0.5723764598985377
Mxd3,Hspa1a,0.5723320401476799
Celf4,Serpine2,0.5723171390141347
Ehf,Ptgs2,0.5723125531874137
Pou2f2,C1qa,0.5723024260911327
Fosb,Pimreg,0.5722642017781876
Bhlhe41,Pdia6,0.572246969891867
Egr2,Rpl39l,0.5721583499798254
Tagln2,Ctsb,0.5721267121420246
Nr1h3,Dnmt3a,0.5720696981341787
Irx3,Ndnf,0.5720382974051508
Pbx1,Camk2n1,0.5720166189639837
Dnmt1,Tmem238,0.5720139610788494
Msi2,Ager,0.5720093385103449
Tagln2,Gdf15,0.5720044948352
H2afz,Hsd17b2,0.5719958640375352
Bhlhe41,Cfb,0.5719742264527552
Canx,Cd200,0.5719075637356673
Pbx1,Socs2,0.5719053026117376
Yod1,Dusp10,0.57173165949968
Canx,Hivep3,0.571620992388183
Yod1,Gm4316,0.5716047782665721
Tcf4,Tenm4,0.5715940188120102
Atf5,A330069E16Rik,0.571554598640106
Dnmt3a,Osgin1,0.5714313646866341
Tcf7l2,Ttk,0.5713551653673974
Anxa1,Fcgr4,0.5713421738231554
Id2,Slfn5,0.5713250579866216
Tcf4,Fcor,0.5713103148030686
Las1l,Cd83,0.5712552380279834
Ezh2,Siva1,0.5712153652903539
Ckmt1,Gpx8,0.5711241489404801
Ikzf2,Kif1a,0.5711057174194488
Mef2c,Adgre1,0.5711040769865863
Id1,Fabp3,0.5710907605547327
Mafb,Chpt1,0.5710453314870226
Irf7,Slc12a2,0.5710405296740346
Maf,Tk1,0.5710248336456647
Egr1,Ociad2,0.5709549167946557
Nme1,Il3ra,0.5709282050631634
Nfix,Mthfd2,0.5708649159684909
Nme1,Flvcr2,0.5708197151300669
Id2,Cyp2f2,0.57081816197974
Nr1h3,Mmp8,0.570736595222829
Nap1l1,Nedd4,0.5706961965633301
Canx,Plxna1,0.5706793643969462
H2afz,Slc6a8,0.5704847991459352
Hivep3,Hes1,0.5704682379206574
Nap1l1,Bin1,0.5704078151705936
Ddit3,Gbp4,0.5703986338718096
Klf4,Ldlr,0.570385522657706
Msi2,Pou2af1,0.5703802524929359
Mef2c,Wfdc17,0.5703294903736885
Yod1,Ncoa4,0.5702998772917823
Fosb,Gm41307,0.5702548316083581
Adarb1,Gm1673,0.5701911428101174
Nap1l1,Emc1,0.5701246075497249
Ikzf2,Sema3c,0.570110036744263
Spats2,Wfdc18,0.5700772211069377
Mafb,Fcgrt,0.570052455678457
Zeb2,4930523C07Rik,0.5700282431321018
Dnmt1,Ckap2,0.5699524994988356
Ezh2,Klrk1,0.5698931977328873
Tagln2,Fcgr2b,0.5698916911287171
Tcf7l2,Mcoln3,0.5698067706780302
Egr1,Csf2ra,0.5697914837874206
Hivep3,Mmp12,0.5697782856261709
Foxq1,Tgfbr3,0.5697535309900826
Jdp2,Sept11,0.569725885500734
Canx,Nrp2,0.5696724953938509
Ezh2,Dnmt1,0.5696495827436301
Mecom,Robo1,0.5696431912661927
Irf7,Stk39,0.5696188676496539
Cebpa,Cdca3,0.569592794774312
Bhlhe41,Kif20b,0.5694866908231906
Tagln2,Socs2,0.5694802733851317
Irx3,Rras,0.5694360547620558
Jdp2,Olfr1369-ps1,0.5694067348265509
Dab2,Gbp2b,0.5693736368355833
Lmo2,Plxna1,0.5693006530508407
Dnmt3a,Ftl1-ps1,0.5692831285114464
Lmo2,Dhfr,0.5692681157840175
Zbtb20,Lyz1,0.5692431566474796
Ddit3,Aqp5,0.5692337378765876
Irf8,Siglec1,0.5691716597834908
Klf4,Hes1,0.5691435084635462
Dnmt1,Stra6l,0.5691234675111501
Arg1,Neil3,0.5689617402164502
Ahr,S100a4,0.568952453371512
Pbx1,Nedd4,0.568927081127622
Msi2,Mical2,0.5689174611059298
Canx,Cep55,0.5688924212669504
Elf5,Areg,0.5688130240069427
Pax5,Bin1,0.5688068612254964
Nap1l1,Fn1,0.5687692530160722
Zeb2,Tchh,0.5687534602087805
Maf,Ifit2,0.5684288840542674
Nkx2-1,Afp,0.5682777405332478
Fosb,Ftl1,0.5681667754697936
Gata6,Rras,0.5681601012021552
Nme1,Mmp19,0.5680822945825021
Edn1,2310007B03Rik,0.5680604780710599
Mef2c,Gm15987,0.568012121693965
Zbtb20,Cd74,0.5679589774856931
Sox2,Spats2,0.5678782366430257
Pbx1,Dio2,0.5678727677171777
Irf7,Gas2l3,0.5678284130326908
Tcf4,Cavin3,0.5677346935760077
Tfec,Laptm5,0.5676298575193375
Zbtb20,Mpp6,0.5676201871737646
Mafb,Sdf2l1,0.5676160673660544
Pparg,Tmem238,0.5675794111202289
Odc1,Chil1,0.5675778423443355
Fosb,Camp,0.5675317503693578
Nr1d1,Pi15,0.5675246709690609
Pou2af1,Pxdc1,0.5674784592857449
Lmo2,Plpp3,0.56745625401934
Canx,Pi16,0.5673699895937464
Canx,Gabarapl1,0.5672648324518001
Hivep3,Ms4a6d,0.5671482378164087
Nme1,Ncapg,0.5671377894527514
Pou2f2,Fgd4,0.5671292282991388
Celf4,Slc16a9,0.5670850078204392
Nme1,Fdx1,0.5670751825517222
Dnmt3a,Csf1r,0.5669068738662112
Tagln2,Ano1,0.5668802503135747
Adarb1,Pros1,0.5668584245449514
Mafb,Arc,0.5668562425411106
Cebpa,9530077C05Rik,0.5667966206181618
Hes1,Myo1b,0.5667818814302297
Id1,Gm41307,0.5667669181805449
Odc1,Gm5483,0.5667388321574799
Gadd45a,F3,0.5667380718442827
Spats2,Sox2,0.5666352453614231
Pbx1,Afp,0.5665826898697767
Nfib,Arhgap29,0.5664182760272078
Hspa5,Xlr,0.566316593419234
Dab2,Tmem86a,0.5662625497829038
Nme1,Tfrc,0.5661930192357221
Las1l,Pla2g1b,0.5661609497845701
Arg1,4930523C07Rik,0.5660107692487792
Ahr,AW112010,0.565976043218464
Tfec,Emp3,0.5659403634522031
Pou2f2,Gm19531,0.565880363651143
Dab2,Depdc1a,0.5658172808676705
Ddit3,Cxcl2,0.5658007166571014
Klf4,Fbln1,0.5657832125711869
Atf5,Cxcl1,0.5657748381923635
Zbtb20,Pou2af1,0.5657516899906785
Irf8,Ccnb1,0.5657387006538204
Tcf4,Gm15848,0.5656829198049561
Tfec,Nrp1,0.5656611654042125
H2afz,Ier5l,0.5656598976842983
Ckmt1,Anxa9,0.5656598150534816
Zeb2,C1qc,0.5656265456299385
Nme1,Atp6v1c1,0.5656134161509561
Cebpa,Idh1,0.5656038175024195
Nap1l1,Fgd4,0.565478080203226
Dnmt1,Ptma,0.5653306045609898
Nap1l1,Ly9,0.5653075440844755
Lef1,Igfbp5,0.5650957342230362
Tfec,Syne2,0.5650165720250507
Odc1,Krt19,0.5649949186972217
Zbtb20,Ccr5,0.5649787431815624
Arg1,Scn1b,0.5648896843832896
Nap1l1,Mmp8,0.5648037194203193
Nfix,Fblim1,0.56478498953293
Anxa1,Bc1,0.5647645312496068
Irf8,Cdk1,0.5647600853059715
Pou2f2,Iglc1,0.5647422085908103
Tfec,Pclaf,0.5647320497895119
Cebpa,Rai14,0.5647123780432473
H2afz,Ly6k,0.5646344826034295
H2afz,Ctsw,0.5646153355462677
Arg1,Sgo1,0.5645945883836125
Id2,Egr2,0.5645045752699089
Tagln2,Steap2,0.5644585354321012
Atf3,Adm,0.5644571368722379
Nme1,Ctsd,0.5644559614388616
Ets1,Gpr171,0.5644507981688578
Irf7,Plxdc2,0.5644258414149526
Nr1h3,Dtl,0.5643379123252215
Canx,S100a3,0.5643133757749863
Nfix,Sftpd,0.564311027650115
Nr4a2,Flt3,0.5642809535024355
Sox2,Nupr1,0.564148082237039
Dnmt3a,Ear1,0.5639788747406627
Anxa1,Osm,0.5639073905155085
Irf8,Sapcd2,0.5638530361136421
Dab2,Hist1h1d,0.5637213333466266
Hes1,Tpm2,0.5637036700585626
Dab2,Socs2,0.5636079673275514
Mef2c,Nek2,0.5635890258094518
Nap1l1,Cbfa2t3,0.5635811215658916
Nfib,Tcim,0.563530821196745
Zbtb20,Slamf8,0.563518421799961
Nkx2-1,Areg,0.5634947322083553
Nfix,Slc27a1,0.5634817043666549
Hmgn3,Gpr171,0.5634699544875339
Ckmt1,Bex3,0.5633344222090496
Ckmt1,Cxcl5,0.5632985688791089
Nap1l1,Mcm5,0.5632569619407708
Fosb,Scn1b,0.5632427764686866
Dnmt1,Lhfpl2,0.563183537639044
Tagln2,Cp,0.563121413255684
Canx,Ccna2,0.5630863895486374
Nap1l1,Slc36a4,0.5630810400100686
Atf3,Tcim,0.5630702510808728
Ahr,Lhfp,0.5630367054351021
Id2,B4galt6,0.5630340238205147
Tagln2,Itgb8,0.5630297773652622
Id2,Ace,0.5630228920075184
Yod1,Cnn3,0.563021101156886
Hspa5,Mgl2,0.5630000654937138
Tcf4,Abca1,0.5629975509139856
Anxa1,Itgb2,0.5629929353803796
Zbtb20,Lman1,0.5629837231709326
Celf4,Rras,0.5629369425354316
Pbx1,Mmp14,0.562847632483744
Nap1l1,Lox,0.5627921864477406
Sox4,AC149090.1,0.5627363989681718
Irf7,Sparc,0.5627183262719556
Dnmt1,Gna12,0.5626865934459567
Zeb2,Abhd12,0.5626734372674278
Nfix,Dhrs3,0.5626461144044003
Tcf7l2,Evl,0.5626366279591645
Las1l,AC160336.1,0.5626077222551492
Nfia,4931406C07Rik,0.5625998033151313
Elf5,Clip4,0.562581755888247
Cebpa,S100a1,0.5624923192383005
Nap1l1,Lypd2,0.5624865499082563
Elf5,Ephx1,0.5623857736843679
Mef2c,H2-Ab1,0.562330816144507
Maf,Nectin2,0.5622730786292987
Atf3,Avil,0.5622528148686464
Tfec,Adamtsl5,0.5620220278669291
Ikzf3,Iglc2,0.5619928242469606
Tcf7l2,Tyms,0.5619778920936892
H2afz,Rsad1,0.5618681386518182
Hivep3,Lox,0.5618621007585639
Lmo2,Zmynd15,0.5618588912710687
Nap1l1,Tuba1b,0.5618382833430643
Nr4a1,Il1f9,0.5617901969342065
Atf5,Hspa5,0.561707101236597
Nfib,Myl9,0.56167025907873
Maf,Ripply3,0.5616422136395748
Nme1,Timp1,0.5615982348262393
H1fx,Cnrip1,0.5615847814822413
Pparg,Idi1,0.5615195153605845
Nap1l1,Socs2,0.5614606393857253
Klf4,Spag11b,0.5614190456907291
Zeb2,Adap2,0.5613625672884401
Zbtb20,Cbx5,0.5612909526810678
Canx,Saa3,0.5612895816615956
Tagln2,Tex264,0.5612856544846043
Anxa1,Sdc1,0.5612798863866543
Nfib,Nectin2,0.5612626232064415
H2afz,Dok2,0.5610231635533159
Tcf4,Dtl,0.5609806284805521
Lmo2,Lima1,0.5608265837282926
Anxa1,Kcnj15,0.5608104646288082
Tcf4,Layn,0.5607994519279295
Ckmt1,Atf3,0.5607758547207315
Mef2c,Pxdc1,0.5607649079302791
Pbx1,Cxcl10,0.5607367749037648
Hivep3,Ephx1,0.5607167167857545
Adarb1,Esyt1,0.5606919373886101
Fosb,Serpinf1,0.5606858659949093
Id1,Fcgr4,0.560671889793066
Dnmt3a,Ccna2,0.5606659893892425
Las1l,Stk39,0.5606029836226806
Nfia,Efnb2,0.5605483377553016
H2afz,Itgax,0.5605223598201324
Nap1l1,Tcirg1,0.5604018557367313
Ckmt1,Padi1,0.5603891734184465
H2afz,Kctd14,0.5603506301602006
Ahr,Tspan2,0.560318087320372
Tcf4,Epb41l3,0.5603018423826225
Ddit3,Mall,0.5602828682450751
Hspa5,Jchain,0.560148876206514
Adarb1,Ccdc88a,0.5600644830374334
Ckmt1,H1fx,0.5599592449422537
Canx,Ckap2l,0.5599073796813894
Las1l,Cryab,0.5598858469216792
Tfec,Ckb,0.5597924954223126
Hes1,Fmo1,0.5597675256017474
Canx,Mxra8,0.5597432602426016
Ddit3,Asgr2,0.5597253956290473
Pbx1,Cd2ap,0.5597045951864886
Tagln2,Napsa,0.5596917577527162
Msi2,Ctsw,0.5596625510152099
Odc1,Egr1,0.5596502502156434
Nfix,Mfsd12,0.5596233431892815
Hspa5,Bst2,0.5595814760108693
Dnmt1,Lman1,0.5595144138670151
Elf5,Tuba1a,0.5595050745103565
Adarb1,Rexo2,0.5594780714643607
Zeb2,Acsl3,0.5594712405635173
Nap1l1,F10,0.5593751224880303
Ikzf2,Sptbn1,0.5593635560027671
Nap1l1,Dlg3,0.5593634512113803
Bhlhe41,Ccnd1,0.559290539987424
Hspa5,Pmaip1,0.559286194739736
H2afz,Scn1b,0.5592424130160237
Klf4,Tfec,0.5590986152649425
Nfia,Ttc36,0.5590801706725678
Nap1l1,Dock10,0.5590215736466944
Tcf7l2,Ets1,0.5590006814107008
Las1l,Coro2b,0.5589767385063383
Sox2,Osmr,0.5589103596825468
Tagln2,Hist1h3c,0.5588972710122333
Irf7,Erp29,0.5586907021751839
Jdp2,Gzma,0.5586429055952907
Ets1,S100a4,0.5586375406339531
Pparg,Il7r,0.5586014108569911
Lmo2,Hip1,0.5585715861901304
Nfib,Tk1,0.5585481945406356
Mafb,Maged1,0.5585160969509964
Nfia,Shtn1,0.5584195139685019
Irf7,Apoc1,0.558412229685991
Fhl2,Ctgf,0.5583052244981151
Adarb1,Ckap2l,0.558300919406902
Msi2,Syne2,0.558297936544976
Dab2,Cit,0.5582932858198308
Tagln2,Tspan4,0.5582738523962989
Nap1l1,Cd200r4,0.5582562785287933
Celf4,Sdc2,0.5582255646684814
Msi2,Pou2f2,0.558198314292655
Fosb,Depdc1a,0.5581695825714686
Canx,Nccrp1,0.5581598055475228
Spats2,Emp1,0.5580801498890429
Acaa1b,Asf1b,0.5580489590797676
Ddit3,Ctsl,0.5579995335136462
Id2,Cep55,0.5579920872511253
Mecom,Clic3,0.5579575467816613
Egr1,Sdf2l1,0.557940224546254
Tfec,Mmp8,0.5579286258223296
Dnmt3a,Zbtb20,0.5577981614458892
Tagln2,Rgs16,0.5577969486628032
Nr4a1,Gm2a,0.5577917827052512
Ezh2,Celsr1,0.55777380630417
Tcf7,Cxcr6,0.5577408070921428
Tcf4,Pou2f2,0.5577316930734216
Anxa1,Syne1,0.5575880747384347
Nap1l1,Spata7,0.557518588858251
Ikzf3,Asf1b,0.5574621953619939
Nfix,Mt1,0.5573785820390891
Mafb,Osgin1,0.5573573073827393
Hivep3,Axl,0.5573545346310507
Id2,Siglecg,0.5573510444989527
Ets1,Cblb,0.5573193145811002
Elf5,Sftpc,0.5572854831573936
Nme1,Mxra8,0.5572216155046358
Adarb1,Kctd12b,0.5571976237224748
Pou2f2,Esm1,0.5571738625068433
Pou2f2,Clec4a1,0.5570980762796265
Nkx2-1,Ifi204,0.5570639127731339
Sox4,Vps13c,0.5570559115813506
Dab2,Procr,0.5570233614554834
Pparg,Maged1,0.5570144581049463
Tagln2,Fam46c,0.5570068692875649
Egr1,Asns,0.5569795780920839
Dnmt1,Hist1h4d,0.5569777118889726
Dnmt1,Cybb,0.5569738056133725
Nfix,Lrp12,0.5568627114135714
Dtl,Ttk,0.5567687854227644
Dnmt3a,Tnfsf8,0.5567475184730438
Id2,Csf2rb,0.55673087312251
Atf3,Fosb,0.5567159975192982
Sox4,Mical2,0.5566510185070107
Nfib,Aldh1a3,0.5565586977563082
Egr1,Tmem119,0.5565564676611311
Nfix,Ccnd2,0.5565175050623163
Nap1l1,Selenop,0.556508343168272
Nme1,Fam46c,0.5564892700131304
Fosb,Htra1,0.5563080689539949
Celf4,Gpc3,0.5562967759800695
Ckmt1,A2ml1,0.5562749779084843
Nfib,Rbpms,0.5562230787972672
Dnmt3a,Pparg,0.5562099635006671
Klf4,Ctsc,0.5562052008488285
Irf8,Cacna1a,0.5561342150152467
Yod1,Itgb8,0.5561031474673519
Hspa5,Tmem80,0.5560966640521008
Gata6,Clu,0.5560836277272373
Hes1,Nkx2-1,0.5560248222599702
H2afz,Mgst2,0.5559870836549535
Zbtb20,Ptgfrn,0.5559845206396803
Id1,Nid1,0.5559235191159447
Ikzf2,Ccne2,0.5558980224920123
Anxa1,Kif1a,0.5558354394678338
Tfec,Sema3e,0.5558286262913027
Egr1,B930036N10Rik,0.555782492114247
Foxq1,Gm5416,0.5556988376199138
Irx3,Krt8,0.5556352311513029
Pax5,Tcf4,0.5555690195762137
Ahr,Pam,0.5554809337292502
Ddit3,Bcl2a1b,0.5554779308939608
Hes1,Pou2f2,0.5554674642771175
Ikzf2,Ifi204,0.5554421227647449
Lmo2,Tgfbr2,0.5554306041459923
Nr1d1,Cp,0.555381496622664
Acaa1b,Dapl1,0.5553809098942473
Ikzf2,Serpinb9,0.5553741278064606
Tagln2,F2r,0.555353831530669
Nap1l1,Arhgap10,0.5553185922339773
Anxa1,Prc1,0.5552951348094493
Nfia,Anln,0.555212923237205
Zeb2,Gm20234,0.555203977622938
Cebpa,Hist1h2ae,0.5551561685995631
Gadd45a,Cd69,0.55502506746009
Zeb2,Adgre1,0.5550237956770122
Adarb1,Olfm1,0.5550197857027075
H2afz,Chst2,0.5548965226866243
Nkx2-1,Btbd3,0.554877462520552
H2afz,Oasl1,0.5548392016160383
Hspa5,Clip4,0.5547958681322056
Nr1d1,Adm,0.5547621989749452
Maf,Ccl7,0.5547538828357709
Nme1,Tnip3,0.5547016773026894
Canx,Ahnak2,0.5545651339551908
Celf4,Tspan2,0.5544774325383419
Egr1,Clu,0.5544652455676199
Id1,Hbb-bt,0.554464852721384
Cebpa,Olfr1369-ps1,0.5544536165470214
Hes1,Plk2,0.5544292266975416
Ehf,Sftpa1,0.5544165301755942
Canx,Cdc20,0.5544135452913659
Pparg,Smpdl3a,0.5543689185628147
Zbtb20,Ccdc80,0.5543519729877749
Dab2,Dnmt3a,0.5541185740112746
Spats2,Tenm4,0.554080703984553
Gadd45a,Cbfa2t3,0.5540538606538532
Tcf7l2,C130026I21Rik,0.5540197983998889
Jdp2,Cd177,0.5539589136843805
Nap1l1,Pde1c,0.5539369690740548
Nfia,Flna,0.553910257806017
Dnmt1,Mmp19,0.5538990027136428
Jdp2,Stfa2l1,0.553897688303989
Tagln2,Atf5,0.5538664362690223
Klf4,Zmynd15,0.5538309091070391
Ddit3,Wfdc3,0.5538194837576077
Nap1l1,Snx5,0.5537737179400297
Mafb,Lepr,0.553770068489702
Id2,AW011738,0.5537694229455141
Cebpa,Fhl1,0.5537640814195197
Ar,Tmem238,0.5537240173029911
Cebpa,Itm2c,0.5536336884673094
Irf8,Car2,0.5536004450311787
Cebpa,Crip1,0.5535748059648865
Adarb1,Knl1,0.553543597686263
Ddit3,Slamf7,0.5535360677110195
Tfec,Fabp5,0.5534464914909907
Atf5,Sqstm1,0.5533187522276154
Canx,Ppbp,0.5532372531374774
Jdp2,Nrarp,0.553219806613805
Lmo2,AC149090.1,0.553189646464796
Maf,Ifit3b,0.5531501636983939
Atf3,P2ry6,0.5531450352736731
H2afz,Shroom3,0.5531411459206942
Mafb,Ier3,0.5530915142583293
H2afz,Ikzf3,0.5530912657899706
Mafb,Tcaf1,0.5530854080667114
Nr4a2,Ifrd1,0.5530205182596398
Lmo2,Arhgap6,0.5529567981600629
Lmo2,Phf11b,0.5529502762922783
Ehf,Scd1,0.5529358553442641
Id2,Ndrg1,0.5529078323216126
Id2,Egfr,0.5528726313077984
H2afz,Pf4,0.5528709548304628
Acaa1b,Hivep3,0.5528697608736205
Dnmt1,Mzb1,0.5527692124358347
Dnmt3a,Selenom,0.5527474372530642
Gata6,Pdgfa,0.5527144908469482
Nfix,Bcl2a1d,0.5527117823566903
Anxa1,BC100530,0.55269438914442
Mafb,Cfh,0.5526578096212412
Tagln2,Col4a2,0.5526270956577538
Ckmt1,Nectin1,0.552621230065962
Atf5,Htr2c,0.5525882604174942
Tfec,Ccnb2,0.552576375508752
Cebpa,Col1a2,0.5525547367986225
H2afz,Tuba1b,0.5525500333511941
Irf8,Racgap1,0.5525472282001719
Ikzf2,Htra4,0.5525417923263501
Dnmt3a,Il2ra,0.5525336655999059
Celf4,Cyb5r3,0.5524408319970434
Nap1l1,Idi1,0.5524241642199625
Egr1,Hbb-bt,0.5523195419139213
H2afz,Cyp2b10,0.5522563187038679
Irf8,Phlda1,0.5522557833009047
Nap1l1,Tgm1,0.5522091447097022
Hmgn3,Kcnk2,0.5521442431981887
Bhlhe41,Cavin2,0.5521377643595703
Msi2,Flnb,0.5521257694061611
Zbtb20,Lig1,0.5521251525987166
Nr4a1,Gm5483,0.5520833852751137
Tagln2,Plxnd1,0.5520341143402556
Tcf4,Zbtb20,0.5519512033936791
Nr4a1,Slc7a11,0.5519270607592728
H2afz,Fn1,0.5518793176786444
Ckmt1,Fmo1,0.5518714771266157
Irx3,Pcsk6,0.5518557743227835
Msi2,Steap4,0.5517973865127739
Ckmt1,Col4a2,0.5517876519181841
Las1l,Cdkn3,0.551739283538481
Nr1h3,Cpt1a,0.551715663188645
Hmgn3,Serpinb6b,0.5516973892193241
Egr2,Rhoc,0.5516668211488355
Ets1,Ramp3,0.5515161766959775
Nme1,Fcor,0.551491857496861
Nfix,Galc,0.5514787428009722
Anxa1,Slfn4,0.5512645920781152
Egr1,Fam213a,0.5512612837807264
Msi2,Serpine1,0.5511293351387949
Pou2f2,Cfh,0.5511185425034184
Fosb,Fgd4,0.5511122913108643
Ckmt1,Antxr1,0.5510235777019544
Pparg,Blvra,0.5510228736167998
Klf4,Hsp90b1,0.5510177700150539
Egr1,Ncoa4,0.5510120989713477
Mef2c,Clic4,0.551003302548754
Anxa1,Clec1b,0.5509590916638074
Nr1h3,Mical2,0.5508375956990396
Zbtb20,Rbms3,0.5507861948585392
Ehf,Krt80,0.5507427980508656
Sox4,Fdps,0.5507069785837024
Canx,Adss,0.5506184413816929
Nme1,Nectin1,0.5505574134631689
Ikzf2,Capn5,0.5504902066117381
Anxa1,Them5,0.5503322711394009
Hspa5,Smpd3,0.5502888208863682
Tcf7l2,Tfpi,0.5502656138888763
Dtl,Hist1h4d,0.5502493604851527
Sox2,Pi15,0.5502233531195367
Dab2,Vegfa,0.5502118038217916
Hspa5,BC028528,0.5501623428270461
Lmo2,Vps13c,0.5501563085802773
Ddit3,Sdc1,0.5501477107324029
Ehf,Ier3,0.55004947552036
Dab2,Palld,0.5500380126450175
Klf4,Rab27b,0.5499900207684572
Spats2,Atp2a2,0.549879351662409
Ckmt1,Dpysl3,0.5498574398133341
Foxq1,Wfdc2,0.549835840850467
Egr1,S1pr1,0.5498009872712466
Ddit3,Muc5b,0.5497728751057438
H2afz,Hopx,0.5497528350764076
Nfix,Cxcl14,0.5497109525647388
Id1,Gbp5,0.5496653213336302
Cebpa,Maged1,0.5496523180827786
Klf4,Fcgr2b,0.5496207054810277
Spats2,Fhl2,0.5496135079580419
Ezh2,Tmeff2,0.5495439417226818
Canx,Irf7,0.5494782038828633
Acaa1b,Mis18bp1,0.5494590754905684
Nme1,Hells,0.5493634772743565
Ets1,Tcim,0.5493556907594219
Las1l,Nek2,0.5493301536430435
Ahr,Lef1,0.5492635863033484
Nfix,Serpina3g,0.5491258316457852
Celf4,Aldh3a1,0.5491182218243474
Tfec,Ctsb,0.5490945413193749
Cebpa,Slc25a4,0.5490567201146374
Mecom,Dlg3,0.5490532557925012
Lmo2,Ighm,0.5490174881147212
Tcf7l2,Fcgr1,0.5489689215197048
Bhlhe41,Csf2rb,0.5489649042757997
Odc1,Smpdl3b,0.5489280905922641
Irx3,Ces1d,0.5489005818262725
Ehf,Prc1,0.5488734398316794
Hmgn3,Lamb2,0.5488694500754505
Atf3,Pianp,0.5488194239400854
Gadd45a,Lbp,0.5487758402252073
Tcf7l2,Depdc1a,0.5487215270171859
Tcf7l2,Msr1,0.5486901327694165
H2afz,Ctla2a,0.5486540625075093
Nap1l1,Ckb,0.5486444170300021
Cebpa,Ly6c2,0.548508434918535
Maf,Cd28,0.5483657184007573
Odc1,Hes1,0.5483433010296707
Fosb,Cd81,0.5483396330805143
Ehf,Sptbn1,0.5482868373083044
Klf4,Rhoj,0.5482059466655268
Irf8,Ier3,0.5481819758398044
Klf4,Wfdc21,0.5481787170484983
Ddit3,Zmynd15,0.5481549923818718
Nap1l1,Bst2,0.5480940464735168
Tagln2,Tspan8,0.5480761347293287
Jdp2,Cdkn1a,0.5480287872452536
Nr1d1,Foxq1,0.5479727036238038
Hmgn3,Mxra8,0.5479637590436833
Adarb1,Idh1,0.5479464310963198
Nap1l1,Mtss1,0.5479253065240757
Canx,Fn1,0.5479070668076211
Las1l,Ptprs,0.5479023660645361
Hivep3,Foxq1,0.5478584376454315
Atf3,Smpd3,0.5476207923708651
Canx,Ociad2,0.5476098529300247
Irf7,Urah,0.5475925584193553
Canx,P2ry6,0.5475640671670605
Tfec,Ndc80,0.547509686986237
Ddit3,Gm26870,0.547508627007432
Nfix,Scd2,0.5474892954958575
Hivep3,Renbp,0.5474512926020609
Ckmt1,Ifi47,0.5474206556987451
Jdp2,Dpysl3,0.5474117051596101
Nme1,Dcxr,0.5473700364928541
Pparg,Plekho1,0.5473577844789626
Pparg,Ctgf,0.5473452538988534
Zeb2,Padi1,0.5473442389403073
Pbx1,Itga2,0.5473008294900373
Irf8,Fabp3,0.5472764221955218
Anxa1,Creld2,0.547217693897602
Mafb,Tpp1,0.5472128221825281
Irf7,Aldh1a3,0.5472071756208688
Spats2,Calml3,0.5472034480363848
Zbtb20,Sh3bgrl,0.5471714812569773
Canx,Tnfsf12,0.5471199345429916
Fosb,Cks2,0.5470781974597384
Nr1d1,Timp3,0.5470058112165922
Mafb,Sept11,0.5469324512759127
Dtl,Idi1,0.5468898075448725
Mafb,Ttyh2,0.5468810499425458
Ckmt1,Lig1,0.5468598924876111
Canx,Mmp8,0.5468218789682181
Nkx2-1,Capn5,0.5468175490765044
Canx,Edn1,0.5468160962328712
Mafb,Prdx1,0.546784452640435
Canx,Isg15,0.5467794107876347
Nr1h3,Pcyox1,0.5466885042200889
Hspa5,Mecom,0.5466841044036903
Bhlhe41,Cdo1,0.5466422017330119
Dab2,Gng11,0.5466396861598968
Id1,Galns,0.5466058211574325
Yod1,Hba-a2,0.5464242316160693
Tcf7,Gm15987,0.5463714978021076
Fosb,Cxcl10,0.546358061317107
Id2,Arc,0.5463207577958323
Hspa5,Hpgd,0.5462841516653342
Msi2,Nectin1,0.5462293647605005
Fosb,Gimap3,0.5462237705397746
Hivep3,Atp6v1c1,0.5461930380047489
Jdp2,Mmp2,0.5461910410202685
Celf4,Ffar4,0.5461485940442893
Las1l,C1qbp,0.5460384866246794
Pbx1,Lypd2,0.5459939412271333
Zeb2,Bcl2,0.5459831510021926
Ddit3,Igfbp4,0.5459273984849761
Id1,Bgn,0.5459232207076692
Hivep3,AC168977.1,0.5459126633368659
Hes1,Col4a2,0.5459055947813433
Anxa1,Rps6ka2,0.5458881745026432
Zeb2,P4ha2,0.545878955733545
Nme1,Lmo4,0.5458350365898624
Nr4a2,Dhfr,0.5458127989818315
Ehf,Emp1,0.545810464258682
Klf4,Smpdl3a,0.5457913553718221
Sox4,Lamb1,0.545702392532962
Yod1,2610528A11Rik,0.5456562613990177
Ahr,Tnfrsf9,0.5456152789332916
Mafb,Lrp1,0.545553265700985
Lmo2,Cd200r4,0.5455146396242865
Zeb2,Fcgr4,0.5454897887911663
Tagln2,Ndc80,0.5454502262936846
Anxa1,Lrr1,0.5454493150143778
Ikzf2,Fam46a,0.5453898261608003
